experience_level,current_difficulty,target_reps,completed_reps,completion_rate,correct_rep_percentage,average_form_score,previous_form_score,performance_trend,sessions_completed,rpe,next_difficulty_action
INTERMEDIATE,MEDIUM,13,7,0.5384615384615384,0.9890493609314406,58.89296016096429,79.76201598364284,-20.869055822678547,30,8,DECREASE
BEGINNER,MEDIUM,12,12,1.0,0.8577198636735489,95.69884580399153,52.356892780085715,43.341953023905816,1,1,INCREASE
INTERMEDIATE,MEDIUM,13,8,0.6153846153846154,0.8687584714204176,74.7584606280746,75.4486506944206,-0.6901900663460054,40,8,MAINTAIN
BEGINNER,MEDIUM,13,7,0.5384615384615384,0.7359050130565397,93.71952394344729,59.47589389258792,34.243630050859366,37,5,MAINTAIN
INTERMEDIATE,MEDIUM,11,11,1.0,0.7443140834737859,53.87478198182982,72.46692700041294,-18.592145018583118,4,10,MAINTAIN
BEGINNER,HARD,12,8,0.6666666666666666,0.7003018504984238,77.63645808287725,62.88729889287551,14.749159190001741,26,6,MAINTAIN
ADVANCED,EASY,12,8,0.6666666666666666,0.5912044242502728,86.0312974159784,62.290371105622995,23.740926310355405,9,5,MAINTAIN
BEGINNER,HARD,8,6,0.75,0.91732208250684,93.24912993210285,53.34899554450842,39.90013438759443,5,8,MAINTAIN
INTERMEDIATE,EASY,9,6,0.6666666666666666,0.5177344211632215,58.73198063500132,76.15316584935053,-17.421185214349208,20,4,MAINTAIN
INTERMEDIATE,HARD,8,5,0.625,0.6595325328955968,82.91841085715339,81.1327365144023,1.7856743427510935,35,4,MAINTAIN
ADVANCED,EASY,11,7,0.6363636363636364,0.9545640684747856,88.75923796517844,61.740037177490116,27.019200787688327,45,8,MAINTAIN
BEGINNER,EASY,14,11,0.7857142857142857,0.6877200076239286,83.97509410524407,56.44043889326736,27.534655211976705,21,2,INCREASE
BEGINNER,EASY,9,8,0.8888888888888888,0.832559340534486,86.70439249488187,88.60022527605375,-1.895832781171876,29,7,MAINTAIN
ADVANCED,EASY,10,5,0.5,0.9506204549627657,91.09972418546515,61.18948217522225,29.910242010242897,50,9,MAINTAIN
INTERMEDIATE,MEDIUM,13,8,0.6153846153846154,0.9110544018663038,91.51090026609845,68.24176326486182,23.26913700123663,44,4,MAINTAIN
INTERMEDIATE,MEDIUM,10,9,0.9,0.8838737536831842,58.13516827554124,80.90553674773932,-22.77036847219808,9,8,MAINTAIN
BEGINNER,HARD,8,7,0.875,0.9254848109905291,72.9890325993152,58.9436204644981,14.045412134817091,12,6,MAINTAIN
INTERMEDIATE,HARD,13,7,0.5384615384615384,0.9008955958313811,62.60692777931256,65.76432110255713,-3.1573933232445768,41,4,MAINTAIN
ADVANCED,EASY,8,8,1.0,0.8035052558016708,60.431294384067435,64.12853116806235,-3.697236783994917,25,9,MAINTAIN
BEGINNER,EASY,8,7,0.875,0.7451296795619063,87.56140366189518,72.16608610637132,15.39531755552386,8,6,MAINTAIN
INTERMEDIATE,EASY,13,7,0.5384615384615384,0.5248378600062777,79.94280209766143,71.83258397026279,8.110218127398639,42,7,MAINTAIN
INTERMEDIATE,MEDIUM,13,13,1.0,0.7416987146619634,72.65924989390572,61.6295441805566,11.029705713349124,16,5,MAINTAIN
INTERMEDIATE,MEDIUM,11,6,0.5454545454545454,0.6110441762520096,85.7679865517662,91.59146912003052,-5.823482568264325,6,7,MAINTAIN
ADVANCED,MEDIUM,8,8,1.0,0.8277859440348263,69.90840074287516,72.70967872517471,-2.8012779822995526,20,4,MAINTAIN
INTERMEDIATE,EASY,14,12,0.8571428571428571,0.9085212229234656,94.25419999116143,80.13922758855136,14.114972402610064,31,8,MAINTAIN
ADVANCED,HARD,10,10,1.0,0.9202077293451043,86.21783888803526,71.67132902904758,14.546509858987676,25,4,INCREASE
BEGINNER,MEDIUM,12,12,1.0,0.8726663615298691,94.35512412938002,87.18537719341415,7.169746935965861,31,2,INCREASE
BEGINNER,EASY,8,4,0.5,0.9147920735676608,99.32868152093566,96.18969154169588,3.1389899792397813,16,9,MAINTAIN
INTERMEDIATE,EASY,12,7,0.5833333333333334,0.8319947104691403,53.30061000668619,75.19980305827728,-21.89919305159109,8,6,DECREASE
INTERMEDIATE,HARD,9,8,0.8888888888888888,0.8218294768026138,60.82110561116737,64.92381116048291,-4.102705549315544,13,2,MAINTAIN
INTERMEDIATE,MEDIUM,12,10,0.8333333333333334,0.6255218645087115,75.12390785300819,93.3307086656792,-18.206800812671005,29,2,MAINTAIN
ADVANCED,HARD,12,9,0.75,0.6011674646106244,65.71833546189318,88.74507592091472,-23.02674045902154,3,3,MAINTAIN
BEGINNER,HARD,14,8,0.5714285714285714,0.85909635992648,90.56906445434642,77.76154905745372,12.807515396892697,31,9,MAINTAIN
ADVANCED,EASY,13,10,0.7692307692307693,0.9338238280556457,88.81908320816275,50.01080041216152,38.80828279600123,31,10,MAINTAIN
ADVANCED,MEDIUM,12,8,0.6666666666666666,0.6158164964619716,86.23290273454268,90.20003587769372,-3.9671331431510453,10,4,MAINTAIN
ADVANCED,HARD,9,5,0.5555555555555556,0.5530064876733558,99.3721737834743,70.39750000857049,28.974673774903806,23,3,MAINTAIN
INTERMEDIATE,HARD,8,6,0.75,0.8481361595462782,90.63724980928058,60.66835735949775,29.968892449782828,40,8,MAINTAIN
BEGINNER,MEDIUM,14,8,0.5714285714285714,0.9288547205307596,82.59644833174724,67.21149846305178,15.384949868695458,46,4,MAINTAIN
INTERMEDIATE,EASY,9,6,0.6666666666666666,0.7437321584952334,99.7111544974021,77.00439522149848,22.70675927590362,27,2,INCREASE
BEGINNER,EASY,9,8,0.8888888888888888,0.5082601480115881,74.51339106744734,88.09416114450624,-13.5807700770589,24,2,MAINTAIN
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.8132723361799219,86.01739983669131,54.00411344248746,32.01328639420385,36,2,INCREASE
BEGINNER,MEDIUM,12,8,0.6666666666666666,0.5203966918668246,69.60308247210877,79.44448682046354,-9.841404348354772,44,9,DECREASE
BEGINNER,EASY,14,13,0.9285714285714286,0.8197693018762483,65.22012739504709,97.35206517187765,-32.13193777683057,9,9,MAINTAIN
BEGINNER,EASY,12,8,0.6666666666666666,0.6031837178054974,72.52784543745022,87.95054262270708,-15.422697185256851,21,1,MAINTAIN
ADVANCED,HARD,10,6,0.6,0.5759389625531146,84.40837720287973,74.33284856020703,10.075528642672708,37,7,MAINTAIN
INTERMEDIATE,EASY,10,10,1.0,0.7240982370065764,79.85575902958384,64.41477525450394,15.4409837750799,28,3,INCREASE
ADVANCED,HARD,11,6,0.5454545454545454,0.768363653204073,90.60299375128798,91.41789130744795,-0.8148975561599627,39,8,MAINTAIN
INTERMEDIATE,HARD,9,9,1.0,0.7006929401344303,58.467731923300754,92.99146843057088,-34.52373650727012,36,3,MAINTAIN
INTERMEDIATE,MEDIUM,15,12,0.8,0.5470541791461296,73.34364826928413,69.01353936522077,4.330108904063366,37,8,MAINTAIN
INTERMEDIATE,MEDIUM,11,9,0.8181818181818182,0.9921281641221904,72.60024224117144,98.15683124253034,-25.5565890013589,48,1,MAINTAIN
BEGINNER,EASY,14,10,0.7142857142857143,0.7373515700268114,74.15661277526395,90.79518179114976,-16.638569015885807,36,4,MAINTAIN
ADVANCED,MEDIUM,8,5,0.625,0.7868634880282251,63.23493609083025,73.83019026712257,-10.595254176292322,25,2,MAINTAIN
ADVANCED,MEDIUM,10,10,1.0,0.9776580581550476,65.16738342215545,60.62838109905246,4.5390023231029915,16,2,INCREASE
ADVANCED,EASY,8,7,0.875,0.6241303365784729,85.59604635547677,78.80124277590241,6.7948035795743635,40,8,MAINTAIN
INTERMEDIATE,HARD,10,6,0.6,0.803926647154563,50.258574811573354,61.56673363539299,-11.308158823819639,33,5,MAINTAIN
ADVANCED,HARD,14,8,0.5714285714285714,0.7130681500660361,84.28062841694283,80.07986615647303,4.200762260469801,46,10,MAINTAIN
BEGINNER,HARD,14,13,0.9285714285714286,0.9569560981035807,80.61347425293901,51.98915852364369,28.624315729295326,49,2,INCREASE
ADVANCED,HARD,11,10,0.9090909090909091,0.7097045371582524,59.244131808068374,82.25671969447606,-23.012587886407687,24,5,MAINTAIN
BEGINNER,MEDIUM,13,13,1.0,0.7725308146048497,54.923184095678785,61.48598084659632,-6.562796750917535,49,5,MAINTAIN
BEGINNER,MEDIUM,8,6,0.75,0.6427864403009158,87.62756992186277,91.96869381553714,-4.341123893674364,36,2,MAINTAIN
BEGINNER,MEDIUM,14,12,0.8571428571428571,0.5091666764554037,56.993652005900124,82.3772347907003,-25.383582784800176,18,6,MAINTAIN
INTERMEDIATE,HARD,14,9,0.6428571428571429,0.9218932043221515,59.28797299896196,76.16877237838224,-16.88079937942028,40,8,MAINTAIN
BEGINNER,EASY,13,12,0.9230769230769231,0.7267132752886891,54.30612197603496,92.97729130054782,-38.67116932451286,37,3,MAINTAIN
ADVANCED,EASY,8,6,0.75,0.8431946121154821,92.47236321491685,66.89067293297427,25.581690281942585,26,10,MAINTAIN
ADVANCED,MEDIUM,15,15,1.0,0.5471716172506875,73.18733703749233,94.04518177586132,-20.857844738368996,9,5,MAINTAIN
BEGINNER,MEDIUM,14,11,0.7857142857142857,0.9443961600013145,82.7226470602987,66.47208908524246,16.25055797505624,23,9,MAINTAIN
BEGINNER,EASY,10,7,0.7,0.7677169141781792,97.18170144259214,70.5095878923454,26.67211355024675,17,7,MAINTAIN
ADVANCED,HARD,11,6,0.5454545454545454,0.9128987956212233,55.776967527479556,99.54035373488014,-43.763386207400586,11,8,DECREASE
INTERMEDIATE,EASY,14,11,0.7857142857142857,0.5460090240493094,98.1149557021595,73.75408859427527,24.360867107884232,19,5,MAINTAIN
BEGINNER,EASY,11,9,0.8181818181818182,0.6988831720782835,60.0606690697831,55.19850083972373,4.862168230059375,19,10,MAINTAIN
BEGINNER,HARD,14,11,0.7857142857142857,0.9131767104895898,94.23893104233866,70.01024955715178,24.228681485186883,32,5,INCREASE
INTERMEDIATE,HARD,13,9,0.6923076923076923,0.701059586760851,83.63061046521628,56.27637422390738,27.354236241308897,39,6,MAINTAIN
BEGINNER,HARD,9,8,0.8888888888888888,0.8157627457055963,98.09840260519417,82.06974759440334,16.02865501079083,29,9,MAINTAIN
ADVANCED,HARD,12,11,0.9166666666666666,0.6802356580760529,99.77443898751864,52.26122012723059,47.51321886028805,36,7,INCREASE
BEGINNER,MEDIUM,8,6,0.75,0.57848931169094,80.8080657690083,65.51664452497123,15.291421244037068,34,6,MAINTAIN
BEGINNER,HARD,13,13,1.0,0.9142874708317241,75.25613916133634,82.16870817443072,-6.912569013094384,40,5,MAINTAIN
INTERMEDIATE,EASY,13,13,1.0,0.6413905819302521,76.93190395700216,95.05370909709202,-18.12180514008986,1,7,MAINTAIN
BEGINNER,EASY,14,8,0.5714285714285714,0.9652208028781928,90.38983477769911,80.87277116413375,9.517063613565355,9,9,MAINTAIN
ADVANCED,MEDIUM,8,6,0.75,0.8923932541635629,82.73011352688607,63.686490336364926,19.043623190521146,17,9,MAINTAIN
INTERMEDIATE,HARD,11,7,0.6363636363636364,0.5087417892202823,75.99605461000101,93.7409882116115,-17.744933601610484,23,3,MAINTAIN
INTERMEDIATE,HARD,8,8,1.0,0.7167602390149085,68.63988351612979,90.81273785963418,-22.172854343504397,9,6,MAINTAIN
ADVANCED,EASY,13,11,0.8461538461538461,0.5355569625811132,94.61787312686755,54.0037791017323,40.61409402513525,18,4,MAINTAIN
INTERMEDIATE,MEDIUM,11,8,0.7272727272727273,0.851993183204254,54.51235971300253,54.26837791464483,0.2439817983577015,47,5,MAINTAIN
ADVANCED,MEDIUM,15,10,0.6666666666666666,0.6547990673765927,54.037214154281735,90.49473098884634,-36.45751683456461,39,10,DECREASE
INTERMEDIATE,MEDIUM,11,11,1.0,0.5513672332777744,88.53493921627671,63.43396197757397,25.10097723870274,35,3,INCREASE
ADVANCED,HARD,10,5,0.5,0.6544890957013835,95.54504513928745,51.00065679710493,44.54438834218252,12,9,MAINTAIN
INTERMEDIATE,HARD,12,10,0.8333333333333334,0.612884048228338,80.10066590662746,77.60764438273303,2.493021523894427,48,2,MAINTAIN
INTERMEDIATE,EASY,8,8,1.0,0.93154812687137,83.6718675929038,82.39528186684365,1.2765857260601479,36,9,MAINTAIN
BEGINNER,MEDIUM,9,9,1.0,0.8155140948865895,55.77541058377,65.06302218002719,-9.287611596257193,9,2,MAINTAIN
INTERMEDIATE,EASY,14,13,0.9285714285714286,0.9878598219768236,82.16993032761775,75.50611508929565,6.663815238322101,33,10,MAINTAIN
ADVANCED,HARD,14,14,1.0,0.756759182950629,84.80554100019184,57.59941253375946,27.206128466432375,11,3,INCREASE
INTERMEDIATE,MEDIUM,9,5,0.5555555555555556,0.7275724526201586,76.4130944354747,57.16242898539386,19.250665450080845,15,10,MAINTAIN
INTERMEDIATE,EASY,10,7,0.7,0.8743199064802291,52.005987312382544,59.52899304194432,-7.523005729561774,2,10,DECREASE
ADVANCED,EASY,15,11,0.7333333333333333,0.6895346627370913,61.48985500793955,51.26106057167393,10.228794436265623,14,3,MAINTAIN
INTERMEDIATE,EASY,10,9,0.9,0.5779971132031574,93.82011437096212,94.92267331386105,-1.1025589428989377,24,1,INCREASE
ADVANCED,EASY,10,6,0.6,0.7094446072829947,96.09191819138853,88.97817564991544,7.113742541473087,28,3,MAINTAIN
ADVANCED,EASY,9,5,0.5555555555555556,0.661941516046085,97.26479654223161,69.53751246110983,27.72728408112178,30,5,MAINTAIN
BEGINNER,MEDIUM,14,7,0.5,0.5167058110603304,80.85075219392698,85.94152673845377,-5.090774544526795,47,10,DECREASE
BEGINNER,EASY,12,12,1.0,0.5926357462413494,69.14187140600725,84.4051164324132,-15.26324502640594,41,3,MAINTAIN
BEGINNER,EASY,11,6,0.5454545454545454,0.6313194931333959,64.59806818471426,62.980442090236366,1.6176260944778988,42,3,MAINTAIN
BEGINNER,HARD,9,6,0.6666666666666666,0.9501205872937878,95.0633102055001,69.13121319161175,25.932097013888352,37,7,MAINTAIN
BEGINNER,EASY,8,7,0.875,0.7535735344732483,75.40747014543066,56.83892839274543,18.568541752685235,31,2,INCREASE
ADVANCED,EASY,10,8,0.8,0.9876738657766071,57.44257066530955,86.64229694442513,-29.199726279115573,44,10,MAINTAIN
BEGINNER,HARD,11,10,0.9090909090909091,0.74951421537399,87.64946864091118,60.36631577678714,27.28315286412404,15,4,INCREASE
INTERMEDIATE,MEDIUM,15,12,0.8,0.785918526023645,53.899792434584995,74.3945959952797,-20.494803560694706,16,5,MAINTAIN
ADVANCED,HARD,15,9,0.6,0.6437485222341606,55.431533151978726,64.6236049858781,-9.192071833899377,6,1,MAINTAIN
ADVANCED,HARD,13,10,0.7692307692307693,0.9854607460419786,88.09754105644639,52.62261588209718,35.47492517434921,50,10,MAINTAIN
BEGINNER,HARD,12,13,1.0,0.57840420842009,79.84100782476102,70.47202388104442,9.3689839437166,1,7,MAINTAIN
INTERMEDIATE,HARD,15,13,0.8666666666666667,0.8277211687626218,66.03477699016739,79.40114347622782,-13.366366486060429,5,5,MAINTAIN
INTERMEDIATE,MEDIUM,9,5,0.5555555555555556,0.9383650870496925,70.30814519114843,87.13056023856596,-16.822415047417536,1,1,MAINTAIN
INTERMEDIATE,MEDIUM,13,7,0.5384615384615384,0.7703877638640546,97.14016639983008,50.721693665464976,46.4184727343651,24,2,MAINTAIN
BEGINNER,MEDIUM,9,7,0.7777777777777778,0.971149124075406,80.64381188092895,88.39172125564897,-7.747909374720024,45,6,MAINTAIN
ADVANCED,HARD,15,13,0.8666666666666667,0.6407818178379203,84.6693894043575,68.15693585028802,16.51245355406948,36,5,MAINTAIN
ADVANCED,MEDIUM,13,7,0.5384615384615384,0.9118374436427195,68.1048807718302,80.19761688369694,-12.092736111866742,50,10,DECREASE
INTERMEDIATE,MEDIUM,13,10,0.7692307692307693,0.598283418406053,51.73538996019224,76.17813917445808,-24.442749214265845,9,10,DECREASE
BEGINNER,MEDIUM,13,11,0.8461538461538461,0.6640508902112254,71.12228849869274,54.865912843550554,16.256375655142186,38,4,MAINTAIN
ADVANCED,HARD,12,10,0.8333333333333334,0.5076523861667488,72.47687248284983,55.20567247532252,17.271200007527305,10,3,MAINTAIN
INTERMEDIATE,HARD,15,10,0.6666666666666666,0.8757617600074385,99.77431577603654,60.22844502435831,39.54587075167824,8,7,MAINTAIN
INTERMEDIATE,EASY,14,9,0.6428571428571429,0.66306559811838,77.79676613403167,86.09524667113072,-8.298480537099053,38,2,MAINTAIN
INTERMEDIATE,HARD,9,5,0.5555555555555556,0.9398048807501334,75.13126434348949,68.29423284541545,6.83703149807404,47,9,MAINTAIN
BEGINNER,MEDIUM,10,8,0.8,0.5488624687004704,73.48676472990813,95.79925833616153,-22.312493606253398,30,6,MAINTAIN
BEGINNER,EASY,13,10,0.7692307692307693,0.7808023615870703,64.73543744635823,66.89907520205189,-2.1636377556936566,30,8,MAINTAIN
BEGINNER,EASY,14,12,0.8571428571428571,0.6099241488682191,90.50684808506449,85.92721237178758,4.5796357132769145,31,3,MAINTAIN
BEGINNER,HARD,12,10,0.8333333333333334,0.7757826111909132,90.89463600414189,68.71325895154996,22.181377052591927,23,1,INCREASE
INTERMEDIATE,MEDIUM,8,5,0.625,0.5921841698804503,50.475396642770384,68.85060281962564,-18.37520617685525,31,4,DECREASE
INTERMEDIATE,EASY,15,9,0.6,0.9091654250051331,56.43562517422001,89.62012777739125,-33.18450260317124,31,4,MAINTAIN
ADVANCED,MEDIUM,12,11,0.9166666666666666,0.7377983315849994,64.15408449762685,73.07120577894071,-8.917121281313854,11,9,MAINTAIN
INTERMEDIATE,EASY,11,8,0.7272727272727273,0.8071774290291747,51.67210108124674,56.662472131483014,-4.990371050236277,44,2,MAINTAIN
ADVANCED,HARD,9,6,0.6666666666666666,0.9878337263362219,78.215762536177,92.71347492714918,-14.497712390972183,29,2,MAINTAIN
INTERMEDIATE,EASY,10,7,0.7,0.5903176908474963,54.585098321257,53.739629724442736,0.8454685968142641,5,4,MAINTAIN
ADVANCED,MEDIUM,11,9,0.8181818181818182,0.6383691181538023,84.65118372381299,64.19992730298922,20.451256420823768,37,3,INCREASE
INTERMEDIATE,EASY,10,8,0.8,0.8414932178630302,94.98347637508749,94.1206809248673,0.8627954502201902,16,2,INCREASE
ADVANCED,HARD,10,6,0.6,0.8048251627317011,55.18585800742208,87.46055328938749,-32.274695281965414,12,6,DECREASE
BEGINNER,MEDIUM,13,10,0.7692307692307693,0.997723599287293,76.69275189928936,83.41196110662213,-6.719209207332767,31,6,MAINTAIN
BEGINNER,MEDIUM,15,15,1.0,0.9252661637119088,84.47251402918022,76.15864202076149,8.313872008418727,17,9,MAINTAIN
ADVANCED,EASY,13,8,0.6153846153846154,0.7783044502104259,50.1657836512334,62.82212336135421,-12.656339710120811,17,8,DECREASE
ADVANCED,MEDIUM,13,9,0.6923076923076923,0.7428729210541459,97.9947416626215,55.92114270740828,42.073598955213214,5,4,INCREASE
ADVANCED,EASY,10,10,1.0,0.7470707722524887,66.77130745217086,91.6353571395405,-24.864049687369643,10,2,MAINTAIN
INTERMEDIATE,EASY,10,8,0.8,0.9627741052670509,72.55526112151138,90.11172094193381,-17.556459820422432,6,5,MAINTAIN
BEGINNER,HARD,10,7,0.7,0.8050989816526822,66.10024185499773,52.70479976792528,13.395442087072453,39,10,MAINTAIN
INTERMEDIATE,HARD,9,7,0.7777777777777778,0.692571954316838,86.83926075628597,59.5793743201415,27.25988643614447,19,1,INCREASE
BEGINNER,MEDIUM,13,11,0.8461538461538461,0.926231727812295,87.43445758665311,70.4360973617365,16.99836022491661,36,5,INCREASE
BEGINNER,HARD,15,11,0.7333333333333333,0.7747133781576796,52.5836993883047,86.3001411003983,-33.716441712093605,45,2,MAINTAIN
ADVANCED,EASY,8,4,0.5,0.5731685238959698,84.77947233131115,94.14951052014626,-9.37003818883511,5,2,MAINTAIN
INTERMEDIATE,MEDIUM,14,10,0.7142857142857143,0.8399420232945458,97.93812366969215,88.61676341463776,9.321360255054387,22,8,MAINTAIN
BEGINNER,EASY,10,7,0.7,0.7782162251978617,78.64289648253703,79.01721157524247,-0.3743150927054444,26,2,MAINTAIN
ADVANCED,MEDIUM,9,6,0.6666666666666666,0.5903199482595236,78.57392475197165,97.27140948243685,-18.697484730465206,31,1,MAINTAIN
ADVANCED,HARD,10,6,0.6,0.5403969740335643,79.22015590397709,57.213503850639974,22.006652053337113,20,9,MAINTAIN
BEGINNER,MEDIUM,13,12,0.9230769230769231,0.9692379060225652,83.94007622975403,62.13398601242215,21.806090217331878,29,1,INCREASE
INTERMEDIATE,HARD,10,9,0.9,0.5756363674451908,50.049165887794814,72.48228596023083,-22.43312007243601,19,6,MAINTAIN
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.9505313462827009,74.12000145373779,76.90206618079642,-2.782064727058639,3,10,MAINTAIN
ADVANCED,EASY,13,10,0.7692307692307693,0.5845080653593955,62.633969267344426,85.17440473783756,-22.540435470493136,36,3,MAINTAIN
ADVANCED,HARD,8,6,0.75,0.8844041173832022,99.79331186623295,65.11047956077138,34.682832305461574,47,2,INCREASE
BEGINNER,HARD,12,10,0.8333333333333334,0.7216517835958123,95.62530732901814,62.38490915654259,33.24039817247555,28,6,INCREASE
ADVANCED,EASY,14,13,0.9285714285714286,0.75444174682771,66.88509593892034,58.85287436069114,8.032221578229205,43,4,MAINTAIN
BEGINNER,HARD,12,7,0.5833333333333334,0.7382386555971925,79.88762873645926,87.45354360664416,-7.565914870184898,35,4,MAINTAIN
ADVANCED,HARD,10,9,0.9,0.8901888970487075,74.7896295936832,76.36786208689696,-1.5782324932137612,50,6,MAINTAIN
INTERMEDIATE,HARD,10,10,1.0,0.8872070089025459,87.563138445269,54.41256533007129,33.150573115197716,24,8,INCREASE
BEGINNER,EASY,13,7,0.5384615384615384,0.9029837748059276,57.99369653900761,93.28453917434743,-35.29084263533982,15,1,MAINTAIN
INTERMEDIATE,EASY,9,9,1.0,0.6263373323289305,63.24475255885903,51.34426929576828,11.900483263090749,2,4,MAINTAIN
INTERMEDIATE,MEDIUM,12,7,0.5833333333333334,0.8868478285452843,63.040064473363024,83.55233226930538,-20.512267795942357,6,10,DECREASE
BEGINNER,MEDIUM,14,7,0.5,0.8083631714170372,50.4207503888964,76.47403399148462,-26.053283602588216,13,6,DECREASE
ADVANCED,HARD,10,9,0.9,0.7913363940304017,79.63106564931155,70.09991420693737,9.531151442374181,45,2,INCREASE
ADVANCED,EASY,11,10,0.9090909090909091,0.9425594071936794,93.31515092611184,90.18085916674079,3.1342917593710524,1,7,INCREASE
ADVANCED,MEDIUM,12,9,0.75,0.5894663593343245,81.31599113130534,64.07098051531494,17.245010615990395,24,8,MAINTAIN
INTERMEDIATE,HARD,10,10,1.0,0.5600490736618344,57.64541315447096,83.65474524223731,-26.009332087766353,44,3,MAINTAIN
ADVANCED,HARD,11,7,0.6363636363636364,0.5018396790582615,81.44501209709388,52.55937525611743,28.885636840976453,39,6,MAINTAIN
ADVANCED,HARD,11,11,1.0,0.812394357075937,73.07441539642663,87.59974321078178,-14.525327814355151,47,8,MAINTAIN
BEGINNER,MEDIUM,14,10,0.7142857142857143,0.6592641075983933,74.99503041544267,62.020919020243525,12.974111395199145,49,4,MAINTAIN
BEGINNER,MEDIUM,15,15,1.0,0.5748950019805824,98.60611610478486,66.6319207344235,31.974195370361358,34,9,MAINTAIN
